ou_row,ou_col,Latency,Energy_per_Mac,TOPS,Power Density
68,120,1460.9910819000813,5.063671875e-13,14.94140625,7.565837860107421
68,124,1509.6907846300842,5.097656250000001e-13,15.439453125,7.870502471923829
72,4,937.8286002192315,4.3160156250000004e-13,0.52734375,0.2276023864746094
72,8,937.8286002192315,4.35e-13,1.0546875,0.45878906249999996
72,12,962.5083002250007,4.3839843750000004e-13,1.58203125,0.6935600280761719
72,16,987.18800023077,4.41796875e-13,2.109375,0.9319152832031249
72,20,987.18800023077,4.4519531250000003e-13,2.63671875,1.1738548278808596
72,24,1036.5474002423084,4.4859375e-13,3.1640625,1.4193786621093751
72,28,1036.5474002423084,4.5199218750000003e-13,3.69140625,1.668486785888672
72,32,987.18800023077,4.55390625e-13,4.21875,1.9211791992187501
72,36,1110.586500259616,4.587890625e-13,4.74609375,2.1774559020996094
72,40,987.18800023077,4.621875e-13,5.2734375,2.4373168945312504
72,44,1085.906800253847,4.655859375e-13,5.80078125,2.700762176513672
72,48,1184.625600276924,4.68984375e-13,6.328125,2.9677917480468747
72,52,962.5083002250007,4.723828125000001e-13,6.85546875,3.2384056091308597
72,56,1036.5474002423084,4.7578125e-13,7.3828125,3.512603759765625
72,60,1110.5865002596163,4.791796875e-13,7.91015625,3.790386199951172
72,64,1184.625600276924,4.82578125e-13,8.4375,4.0717529296875
72,68,1258.6647002942316,4.859765625e-13,8.96484375,4.3567039489746096
72,72,1332.7038003115395,4.89375e-13,9.4921875,4.6452392578125
72,76,937.8286002192315,4.927734375e-13,10.01953125,4.937358856201172
72,80,987.18800023077,4.96171875e-13,10.546875,5.233062744140625
72,84,1036.5474002423084,4.995703125e-13,11.07421875,5.53235092163086
72,88,1085.906800253847,5.0296875e-13,11.6015625,5.835223388671875
72,92,1135.2662002653854,5.063671875e-13,12.12890625,6.141680145263672
72,96,1184.625600276924,5.097656250000001e-13,12.65625,6.45172119140625
72,100,1233.9850002884625,5.131640625e-13,13.18359375,6.76534652709961
72,104,1283.3444003000009,5.165625e-13,13.7109375,7.08255615234375
72,108,1332.7038003115395,5.199609375000001e-13,14.23828125,7.403350067138673
72,112,1382.063200323078,5.23359375e-13,14.765625,7.727728271484376
76,4,899.7015619358763,4.55390625e-13,0.556640625,0.2534889221191406
76,8,899.7015619358763,4.587890625000001e-13,1.11328125,0.5107612609863282
76,12,899.7015619358763,4.621875e-13,1.669921875,0.7718170166015625
76,16,899.7015619358763,4.655859375e-13,2.2265625,1.0366561889648438
76,20,999.6684021509736,4.68984375e-13,2.783203125,1.3052787780761719
76,24,899.7015619358763,4.723828125000001e-13,3.33984375,1.577684783935547
76,28,1049.6518222585223,4.7578125e-13,3.896484375,1.8538742065429688
76,32,999.6684021509736,4.791796875e-13,4.453125,2.1338470458984378
76,36,899.7015619358763,4.825781250000001e-13,5.009765625,2.4176033020019534
76,40,999.6684021509736,4.859765625e-13,5.56640625,2.705142974853516
76,44,1099.635242366071,4.89375e-13,6.123046875,2.996466064453125
76,48,899.7015619358763,4.927734375e-13,6.6796875,3.291572570800781
76,52,974.6766920971993,4.961718750000001e-13,7.236328125,3.590462493896485
76,56,1049.6518222585223,4.995703125e-13,7.79296875,3.8931358337402346
76,60,1124.6269524198453,5.0296875e-13,8.349609375,4.199592590332031
76,64,1199.6020825811684,5.063671875e-13,8.90625,4.509832763671875
76,68,1274.5772127424914,5.097656250000001e-13,9.462890625,4.823856353759766
76,72,899.7015619358763,5.131640625e-13,10.01953125,5.141663360595703
76,76,949.684982043425,5.165625e-13,10.576171875,5.463253784179687
76,80,999.6684021509736,5.199609375000001e-13,11.1328125,5.78862762451172
76,84,1049.6518222585223,5.23359375e-13,11.689453125,6.117784881591797
76,88,1099.635242366071,5.267578125e-13,12.24609375,6.450725555419922
76,92,1149.6186624736197,5.3015625e-13,12.802734375,6.787449645996094
76,96,1199.6020825811684,5.335546875000001e-13,13.359375,7.127957153320313
76,100,1249.585502688717,5.36953125e-13,13.916015625,7.472248077392579
76,104,1299.5689227962657,5.403515625e-13,14.47265625,7.820322418212891
80,4,859.7822209046814,4.791796875e-13,0.5859375,0.28076934814453125
80,8,859.7822209046814,4.825781250000001e-13,1.171875,0.5655212402343751
80,12,910.3576456637802,4.859765625e-13,1.7578125,0.8542556762695314
80,16,910.3576456637802,4.89375e-13,2.34375,1.14697265625
80,20,885.0699332842307,4.927734375e-13,2.9296875,1.4436721801757812
80,24,910.3576456637802,4.961718750000001e-13,3.515625,1.7443542480468752
80,28,885.0699332842307,4.995703125e-13,4.1015625,2.0490188598632812
80,32,1011.508495181978,5.0296875e-13,4.6875,2.357666015625
80,36,910.3576456637802,5.063671875e-13,5.2734375,2.6702957153320312
80,40,1011.508495181978,5.097656250000001e-13,5.859375,2.9869079589843754
80,44,1112.6593447001758,5.131640625e-13,6.4453125,3.3075027465820312
80,48,910.3576456637802,5.165625e-13,7.03125,3.632080078125
80,52,986.2207828024285,5.199609375000001e-13,7.6171875,3.960639953613282
80,56,1062.083919941077,5.23359375e-13,8.203125,4.293182373046875
80,60,1137.9470570797253,5.267578125e-13,8.7890625,4.629707336425781
80,64,1213.8101942183737,5.3015625e-13,9.375,4.97021484375
80,68,859.7822209046814,5.335546875000001e-13,9.9609375,5.314704895019532
80,72,910.3576456637802,5.36953125e-13,10.546875,5.663177490234375
80,76,960.9330704228792,5.403515625e-13,11.1328125,6.015632629394531
80,80,1011.508495181978,5.4375e-13,11.71875,6.3720703125
80,84,1062.0839199410768,5.471484375000001e-13,12.3046875,6.732490539550782
80,88,1112.6593447001758,5.50546875e-13,12.890625,7.096893310546875
80,92,1163.2347694592747,5.539453125e-13,13.4765625,7.46527862548828
80,96,1213.8101942183737,5.573437500000001e-13,14.0625,7.837646484375002
84,4,843.7858998067965,5.0296875e-13,0.615234375,0.30944366455078126
84,8,869.3551694979114,5.063671875000001e-13,1.23046875,0.6230690002441407
84,12,843.7858998067965,5.097656250000001e-13,1.845703125,0.9408760070800782
84,16,920.4937088801415,5.131640625e-13,2.4609375,1.2628646850585938
84,20,894.9244391890264,5.165625e-13,3.076171875,1.5890350341796875
84,24,920.4937088801416,5.199609375000001e-13,3.69140625,1.9193870544433598
84,28,894.9244391890265,5.23359375e-13,4.306640625,2.2539207458496096
84,32,1022.7707876446017,5.267578125e-13,4.921875,2.592636108398438
84,36,920.4937088801415,5.301562500000001e-13,5.537109375,2.9355331420898443
84,40,1022.7707876446017,5.335546875000001e-13,6.15234375,3.2826118469238286
84,44,843.7858998067965,5.36953125e-13,6.767578125,3.633872222900391
84,48,920.4937088801416,5.403515625e-13,7.3828125,3.9893142700195314
84,52,997.2015179534867,5.437500000000001e-13,7.998046875,4.348937988281251
84,56,1073.9093270268318,5.471484375000001e-13,8.61328125,4.712743377685547
84,60,1150.617136100177,5.50546875e-13,9.228515625,5.080730438232422
84,64,1227.324945173522,5.539453125e-13,9.84375,5.452899169921874
84,68,869.3551694979114,5.573437500000001e-13,10.458984375,5.829249572753907
84,72,920.4937088801415,5.607421875e-13,11.07421875,6.2097816467285165
84,76,971.6322482623716,5.64140625e-13,11.689453125,6.594495391845703
84,80,1022.7707876446017,5.675390625000001e-13,12.3046875,6.98339080810547
84,84,1073.9093270268318,5.709375000000001e-13,12.919921875,7.376467895507813
84,88,1125.047866409062,5.743359375e-13,13.53515625,7.7737266540527346
88,4,800.9695207110249,5.267578125e-13,0.64453125,0.3395118713378906
88,8,826.807247185574,5.301562500000001e-13,1.2890625,0.6834045410156251
88,12,852.6449736601232,5.335546875000001e-13,1.93359375,1.0316780090332032
88,16,826.807247185574,5.36953125e-13,2.578125,1.384332275390625
88,20,904.3204266092217,5.403515625e-13,3.22265625,1.7413673400878906
88,24,930.1581530837709,5.437500000000001e-13,3.8671875,2.102783203125
88,28,904.3204266092216,5.471484375000001e-13,4.51171875,2.4685798645019537
88,32,826.807247185574,5.50546875e-13,5.15625,2.8387573242187503
88,36,930.1581530837708,5.539453125e-13,5.80078125,3.2133155822753907
88,40,1033.5090589819677,5.573437500000001e-13,6.4453125,3.5922546386718754
88,44,852.6449736601232,5.607421875e-13,7.08984375,3.975574493408203
88,48,930.1581530837709,5.64140625e-13,7.734375,4.3632751464843755
88,52,1007.6713325074184,5.675390625000001e-13,8.37890625,4.755356597900391
88,56,1085.184511931066,5.709375000000001e-13,9.0234375,5.1518188476562505
88,60,1162.6976913547135,5.743359375e-13,9.66796875,5.552661895751953
88,64,826.807247185574,5.77734375e-13,10.3125,5.9578857421875
88,68,878.4827001346724,5.811328125000001e-13,10.95703125,6.367490386962891
88,72,930.1581530837708,5.8453125e-13,11.6015625,6.781475830078126
88,76,981.8336060328692,5.879296875e-13,12.24609375,7.199842071533204
88,80,1033.5090589819677,5.91328125e-13,12.890625,7.622589111328124
92,4,782.8274347268416,5.50546875e-13,0.673828125,0.3709739685058594
92,8,782.8274347268416,5.539453125000001e-13,1.34765625,0.7465278625488282
92,12,782.8274347268416,5.573437500000001e-13,2.021484375,1.1266616821289064
92,16,835.0159303752977,5.607421875e-13,2.6953125,1.5113754272460938
92,20,782.8274347268416,5.64140625e-13,3.369140625,1.9006690979003908
92,24,782.8274347268416,5.675390625000001e-13,4.04296875,2.2945426940917972
92,28,913.2986738479817,5.709375000000001e-13,4.716796875,2.6929962158203127
92,32,835.0159303752977,5.743359375e-13,5.390625,3.096029663085938
92,36,939.3929216722099,5.777343750000001e-13,6.064453125,3.5036430358886728
92,40,782.8274347268416,5.811328125000001e-13,6.73828125,3.9158363342285165
92,44,861.1101781995256,5.8453125e-13,7.412109375,4.332609558105469
92,48,939.3929216722099,5.879296875e-13,8.0859375,4.753962707519531
92,52,1017.6756651448941,5.913281250000001e-13,8.759765625,5.179895782470704
92,56,1095.9584086175782,5.947265625000001e-13,9.43359375,5.610408782958984
92,60,782.8274347268416,5.98125e-13,10.107421875,6.045501708984375
92,64,835.0159303752977,6.015234375e-13,10.78125,6.4851745605468745
92,68,887.2044260237537,6.049218750000001e-13,11.455078125,6.929427337646485
92,72,939.3929216722099,6.083203125000001e-13,12.12890625,7.3782600402832035
92,76,991.581417320666,6.1171875e-13,12.802734375,7.831672668457031
96,4,763.8556500836542,5.743359374999999e-13,0.703125,0.40382995605468747
96,8,790.1955000865387,5.77734375e-13,1.40625,0.81243896484375
96,12,790.1955000865388,5.811328125e-13,2.109375,1.2258270263671875
96,16,842.875200092308,5.845312499999999e-13,2.8125,1.6439941406249998
96,20,790.1955000865387,5.879296874999999e-13,3.515625,2.066940307617187
96,24,790.1955000865388,5.91328125e-13,4.21875,2.49466552734375
96,28,921.8947501009619,5.947265625e-13,4.921875,2.9271697998046875
96,32,842.875200092308,5.981249999999999e-13,5.625,3.364453125
96,36,948.2346001038464,6.015234375e-13,6.328125,3.8065155029296873
96,40,790.1955000865387,6.04921875e-13,7.03125,4.25335693359375
96,44,869.2150500951926,6.083203125e-13,7.734375,4.704977416992187
96,48,948.2346001038466,6.117187499999999e-13,8.4375,5.161376953124999
96,52,1027.2541501125004,6.151171875e-13,9.140625,5.622555541992187
96,56,1106.2737001211542,6.18515625e-13,9.84375,6.08851318359375
96,60,790.1955000865387,6.219140624999999e-13,10.546875,6.559249877929687
96,64,842.875200092308,6.253124999999999e-13,11.25,7.0347656249999995
96,68,895.5549000980773,6.287109375e-13,11.953125,7.515060424804688
100,4,717.5364684956702,5.981249999999999e-13,0.732421875,0.43807983398437494
100,8,744.1118932547691,6.015234375e-13,1.46484375,0.8811378479003906
100,12,717.5364684956703,6.04921875e-13,2.197265625,1.3291740417480469
100,16,744.1118932547691,6.083203125e-13,2.9296875,1.7821884155273438
100,20,797.2627427729669,6.117187499999999e-13,3.662109375,2.2401809692382812
100,24,797.2627427729669,6.151171875e-13,4.39453125,2.7031517028808594
100,28,744.1118932547691,6.18515625e-13,5.126953125,3.171100616455078
100,32,850.4135922911647,6.219140624999999e-13,5.859375,3.644027709960937
100,36,717.5364684956702,6.253124999999999e-13,6.591796875,4.1219329833984375
100,40,797.2627427729669,6.287109375e-13,7.32421875,4.604816436767578
100,44,876.9890170502637,6.32109375e-13,8.056640625,5.092678070068359
100,48,956.7152913275604,6.355078124999999e-13,8.7890625,5.58551788330078
100,52,1036.441565604857,6.3890625e-13,9.521484375,6.083335876464844
100,56,744.1118932547691,6.423046875e-13,10.25390625,6.586132049560547
100,60,797.2627427729669,6.45703125e-13,10.986328125,7.09390640258789
100,64,850.4135922911647,6.491015624999999e-13,11.71875,7.606658935546874
104,4,696.8457306866735,6.219140624999999e-13,0.76171875,0.47372360229492183
104,8,696.8457306866735,6.253125e-13,1.5234375,0.95262451171875
104,12,723.6474895592379,6.287109375e-13,2.28515625,1.4367027282714842
104,16,750.4492484318023,6.32109375e-13,3.046875,1.9259582519531246
104,20,804.0527661769311,6.355078124999999e-13,3.80859375,2.420391082763672
104,24,804.0527661769311,6.3890625e-13,4.5703125,2.920001220703125
104,28,750.4492484318023,6.423046875e-13,5.33203125,3.4247886657714846
104,32,857.6562839220597,6.45703125e-13,6.09375,3.9347534179687496
104,36,723.6474895592379,6.491015625e-13,6.85546875,4.449895477294922
104,40,804.0527661769311,6.525e-13,7.6171875,4.97021484375
104,44,884.4580427946241,6.558984375e-13,8.37890625,5.495711517333984
104,48,964.8633194123172,6.592968749999999e-13,9.140625,6.026385498046874
104,52,696.8457306866735,6.626953125e-13,9.90234375,6.562236785888672
104,56,750.4492484318023,6.6609375e-13,10.6640625,7.103265380859375
104,60,804.052766176931,6.694921875e-13,11.42578125,7.6494712829589835
108,4,675.4887502163468,6.45703125e-13,0.791015625,0.5107612609863281
108,8,702.5083002250007,6.491015625e-13,1.58203125,1.026898956298828
108,12,729.5278502336545,6.525e-13,2.373046875,1.5484130859375
108,16,756.5474002423084,6.558984375e-13,3.1640625,2.075303649902344
108,20,675.4887502163468,6.592968749999999e-13,3.955078125,2.607570648193359
108,24,810.5865002596161,6.626953125e-13,4.74609375,3.145214080810547
108,28,756.5474002423084,6.6609375e-13,5.537109375,3.6882339477539063
108,32,864.6256002769239,6.694921875e-13,6.328125,4.236630249023437
108,36,729.5278502336546,6.728906249999999e-13,7.119140625,4.79040298461914
108,40,810.5865002596163,6.762890625e-13,7.91015625,5.349552154541016
108,44,891.6451502855779,6.796875e-13,8.701171875,5.914077758789062
108,48,972.7038003115393,6.830859374999999e-13,9.4921875,6.483979797363281
108,52,702.5083002250007,6.86484375e-13,10.283203125,7.059258270263673
108,56,756.5474002423084,6.898828125e-13,11.07421875,7.639913177490235
112,4,680.7354922057604,6.694921875e-13,0.8203125,0.5491928100585937
112,8,707.9649118939908,6.72890625e-13,1.640625,1.1039611816406252
112,12,735.1943315822211,6.762890625e-13,2.4609375,1.6643051147460939
112,16,762.4237512704516,6.796875e-13,3.28125,2.230224609375
112,20,680.7354922057605,6.830859374999999e-13,4.1015625,2.8017196655273433
112,24,816.8825906469124,6.86484375e-13,4.921875,3.3787902832031254
112,28,762.4237512704516,6.898828125e-13,5.7421875,3.9614364624023435
112,32,871.3414300233733,6.9328125e-13,6.5625,4.5496582031249995
112,36,735.1943315822213,6.966796875e-13,7.3828125,5.143455505371095
112,40,816.8825906469125,7.00078125e-13,8.203125,5.742828369140625
112,44,898.5708497116036,7.034765625e-13,9.0234375,6.347776794433593
112,48,980.2591087762949,7.06875e-13,9.84375,6.95830078125
112,52,707.9649118939908,7.102734375e-13,10.6640625,7.574400329589843
116,4,658.3661755322469,6.9328125e-13,0.849609375,0.5890182495117188
116,8,658.3661755322469,6.966796875e-13,1.69921875,1.1838111877441406
116,12,658.3661755322469,7.00078125e-13,2.548828125,1.7843788146972657
116,16,658.3661755322469,7.034765625e-13,3.3984375,2.3907211303710936
116,20,685.7980995127572,7.06875e-13,4.248046875,3.0028381347656246
116,24,658.3661755322469,7.102734375e-13,5.09765625,3.6207298278808597
116,28,768.0938714542881,7.13671875e-13,5.947265625,4.244396209716797
116,32,658.3661755322469,7.170703125e-13,6.796875,4.873837280273437
116,36,740.6619474737777,7.204687499999999e-13,7.646484375,5.509053039550781
116,40,822.9577194153087,7.238671875e-13,8.49609375,6.150043487548829
116,44,905.2534913568395,7.27265625e-13,9.345703125,6.796808624267578
116,48,658.3661755322469,7.306640625e-13,10.1953125,7.44934844970703
120,4,635.4339347959838,7.170703125e-13,0.87890625,0.630237579345703
120,8,663.0614971784178,7.2046875e-13,1.7578125,1.266448974609375
120,12,663.0614971784178,7.238671875e-13,2.63671875,1.9086341857910154
120,16,663.0614971784178,7.27265625e-13,3.515625,2.556793212890625
120,20,690.6890595608519,7.306640625e-13,4.39453125,3.210926055908203
120,24,663.0614971784178,7.340625e-13,5.2734375,3.87103271484375
120,28,773.5717467081541,7.374609375e-13,6.15234375,4.537113189697266
120,32,663.0614971784178,7.40859375e-13,7.03125,5.20916748046875
120,36,745.94418432572,7.442578125000001e-13,7.91015625,5.887195587158204
120,40,828.8268714730223,7.4765625e-13,8.7890625,6.571197509765625
120,44,911.7095586203245,7.510546875e-13,9.66796875,7.261173248291016
120,48,663.0614971784178,7.54453125e-13,10.546875,7.957122802734374
124,4,611.969275314045,7.40859375e-13,0.908203125,0.6728507995605468
124,8,611.969275314045,7.442578125000001e-13,1.81640625,1.3518745422363283
124,12,667.6028457971399,7.4765625e-13,2.724609375,2.0370712280273438
124,16,667.6028457971399,7.510546875e-13,3.6328125,2.7284408569335934
124,20,695.4196310386875,7.54453125e-13,4.541015625,3.425983428955078
124,24,667.6028457971399,7.578515625e-13,5.44921875,4.129698944091797
124,28,778.86998676333,7.6125e-13,6.357421875,4.839587402343749
124,32,667.6028457971399,7.646484375e-13,7.265625,5.5556488037109375
124,36,751.0532015217825,7.68046875e-13,8.173828125,6.277883148193359
124,40,834.5035572464251,7.714453125e-13,9.08203125,7.006290435791016
124,44,611.969275314045,7.7484375e-13,9.990234375,7.740870666503906
128,4,616.0,7.646484375e-13,0.9375,0.71685791015625
128,8,616.0,7.680468750000001e-13,1.875,1.440087890625
128,12,672.0,7.714453125e-13,2.8125,2.16968994140625
128,16,672.0,7.7484375e-13,3.75,2.9056640625
128,20,700.0,7.782421875e-13,4.6875,3.64801025390625
128,24,672.0,7.81640625e-13,5.625,4.396728515625001
128,28,784.0,7.850390625e-13,6.5625,5.1518188476562505
128,32,672.0,7.884375e-13,7.5,5.91328125
128,36,756.0,7.918359375000001e-13,8.4375,6.6811157226562505
128,40,840.0,7.95234375e-13,9.375,7.455322265625001
